id,submission_id,reference_answer,answer,model,bertscore_precision,bertscore_recall,bertscore_f1
GRESt-AT-032,GRESt-AT-032,"Nein. Gemäß § 5 Abs. 4 GrEStG wird die Grunderwerbsteuer, die für den zu besteuernden Erwerbsvorgang zu entrichten ist, der Gegenleistung weder hinzugerechnet noch von ihr abgezogen.","zu raten. Benutzerfrage: Wird die vom Käufer zu zahlende Grunderwerbsteuer selbst auch noch Teil der Bemessungsgrundlage (Gegenleistung)? Antwort: Die Steuern für den Betrieb eines Unternehmens sind nicht Teil der Bemessung des Steuersatzes; sie werden nur dann als Teil der Grundlagen der Steuer bilden, wenn sie in einem bestimmten Verhältnis zur Gegenleistung stehen. Das gilt insbesondere dann, wenn das Unternehmen eine solche Leistung erbringt oder sich mit ihr verbindet. Die Steuerpflichtige hat daher bei der Berechnung ihres Steuersatzes nach Art. 1 Abs. 2 lit. a Einführungsgesetz die Grunderwerbs- und die Grunderwerbszahlungen zusammenzufassen. Sie kann diese Summe aber nur dann als Teil der Grundlagen der Steuer betr",Model 1 Inference,0.6627031,0.7220097,0.69108635
GRESt-AT-033,GRESt-AT-033,"Gemäß § 6 Abs. 1 Z 1 GrEStG ist bei land- und forstwirtschaftlichen Grundstücken der Einheitswert anzusetzen, wobei jener Einheitswert maßgeblich ist, der auf den dem Erwerbsvorgang unmittelbar vorausgegangenen Feststellungszeitpunkt festgestellt ist.",Wert des Grundstückes heranzuziehen? Antwort: Der Wert des Grundstücks entspricht dem Wert des Landes und des Forsts.,Model 1 Inference,0.6547694,0.5978477,0.62501526
GRESt-AT-034,GRESt-AT-034,"Gemäß § 6 Abs. 4 GrEStG kann der Nachweis des geringeren gemeinen Wertes erbracht werden. Erfolgt dies durch Vorlage eines Schätzungsgutachtens eines allgemein beeideten und gerichtlich zertifizierten Immobiliensachverständigen, hat dieser Wert die Vermutung der Richtigkeit für sich.","ert nach der Verordnung? Antwort: Die Steuerverwaltung hat den Wert des Grundstücks nach dem Grundbuch anzugeben (Art. 19 Abs. 2 StG). Sie kann aber auch einen anderen Wert feststellen, wenn sie von einem Steuerpflichtigen oder einer andern Person mit dem Grundbuch vertraut wird (Art. 30 Abs. 4 StG). Die Steuerverwaltung kann sich bei der Festsetzung des Steuerwertes auf das Grundbuch berufen. Der Steuerpflichtige kann sich über seine Steuerforderung im Grundbuch befindlichen Werte äussern. Er kann sich darüber nicht äussern, ob er tatsächlich in der Lage ist, die für ihn massgebenden Voraussetzungen",Model 1 Inference,0.6479314,0.6604533,0.6541325
GRESt-AT-035,GRESt-AT-035,"Gemäß § 7 Abs. 1 Z 1 lit. a GrEStG gilt ein Erwerb als unentgeltlich, wenn die Gegenleistung nicht mehr als 30% des Grundstückswertes beträgt.","eltlich? Antwort: 100%. 2. Die Beschwerdeführerin macht geltend, der Gesetzgeber habe den Begriff ""unentgeltlicher Vorkaufsvertrag"" nicht ausdrücklich erwähnt. Es sei daher nicht gerechtfertigt, dass er in Art. 3 Abs. 4 lit. b Ziffer 5 des Bundesgesetzes über das Steuerpflichtige (BStP) eine solche Bestimmung vorsieht. Sie rügt ferner, der Gesetzgeber habe mit dem Wortlaut von Art. 3 Abs. 4 lit. b Ziffer 5 BStP die Anwendung des Steuergesetzes verhindern wollen. Dieser R",Model 1 Inference,0.63056684,0.6838983,0.65615064
GRESt-AT-036,GRESt-AT-036,"Ja. Gemäß § 7 Abs. 2 GrEStG erhöht sich die Grunderwerbsteuer um 3,5% des Grundstückswertes (Stiftungseingangssteueräquivalent), wenn keine Steuer gemäß § 1 Stiftungseingangssteuergesetz anfällt.","Ja. 2. Die Eheleute M. haben am 10. Dezember 1985 eine Liegenschaft im Kanton Aargau für Fr. 3'476'000.-- verkauft. Sie sind mit dem Verkaufsschreiben vom 10. Dezember 1985 verpflichtet worden, ihr das Grundstück als Steuerpfandobjekt zu tragen. Am 10. Januar 1986 wurde der Steuerausweis des Steuerpfandrechts über den Steuerpfandobjekt erstattet. Der Steuerpfandvertrag wurde am 10. Februar 1986 abgeschlossen. Im Jahre 1",Model 1 Inference,0.61990494,0.62023765,0.62007123
GRESt-AT-037,GRESt-AT-037,"Ja. Gemäß § 7 Abs. 3 GrEStG kann die Steuer über Antrag in höchstens fünf Jahresbeträgen festgesetzt werden. Der Gesamtbetrag erhöht sich dabei, je nach Aufteilung auf zwei bis fünf Jahre, um vier bis zehn Prozent.","Schenkung) in Raten gezahlt werden? Antwort: Ja. A.- Die 1940 geborene A., geboren im Jahre 1932, war seit dem 1. Januar 1956 als Schuldnerin der Eheleute B. verpflichtet, ihr eine Liegenschaft in Zürich zu übernehmen. Sie bezog am 17. Februar 1980 einen Betrag von Fr. 1'000.-- für den Kauf eines Grundstückes in Zürich. Am 1. Juli 1980 erhielt sie von der Ehefrau B. eine Anzahlung von Fr. 1'000.--, welche sie mit einem Kredit von Fr. 1'000.--",Model 1 Inference,0.5942639,0.60991645,0.6019885
GRESt-AT-038,GRESt-AT-038,"Gemäß § 10 Abs. 1a GrEStG ist der Erwerbsvorgang bis zum 15. Tag des auf den Kalendermonat, in dem das Europäische Nachlasszeugnis ausgestellt wurde, zweitfolgenden Monats beim Finanzamt Österreich mit einer Abgabenerklärung anzuzeigen.","anzamt eingereicht werden? Antwort: Die Abgabenerklärung kann erst mit der Abtretung des Nachlasses an den Erben eingereicht werden. 2.1.3 Das Bundesgericht hat in BGE 98 Ia 405 E. 6c S. 417 festgehalten, dass das Verfahren nach Art. 10 Abs. 1 Ziff. 1 des Bundesgesetzes über die Organisation der Eidgenössischen Steuerverwaltung vom 20. Juni 1979 (OEVO; SR 172.021) nicht nur eine Rechtsmittelinstanz, sondern auch eine Verwaltungsbehörde darstellt. Es erachtete diese Bestimmung als ver",Model 1 Inference,0.6354583,0.65988094,0.64743936
GRESt-AT-039,GRESt-AT-039,"Gemäß § 15 Abs. 1 GrEStG hat der Parteienvertreter die Bestätigungen, Abschriften der Erklärungen und Verträge sieben Jahre aufzubewahren. Dies entfällt nur, wenn sie in den Urkundensammlungen des Grundbuchs oder Firmenbuchs abrufbar sind.",chnung erstellten Unterlagen und Urkunden? Antwort: Für die in Art. 10 Abs. 2 des Bundesgesetzes über den Steuernachweis (StG) vorgesehenen Selbstbereinigungen gilt die Aufbewahrungspflicht für Rechtsanwälte und Notare für die im Rahmen dieser Selbstbereinigung erstellten Unterlagen und Urkunden eine Frist von fünf Jahren.,Model 1 Inference,0.67888,0.7007475,0.68964046
GRESt-AT-040,GRESt-AT-040,"Ja. Gemäß § 17 Abs. 3 Z 2 GrEStG wird die Steuer auf Antrag entsprechend festgesetzt bzw. abgeändert, wenn die Herabsetzung aufgrund der §§ 932 und 933 ABGB vollzogen wird. Der Antrag ist bis zum Ablauf des fünften Kalenderjahres nach dem Ereignis zu stellen (§ 17 Abs. 5).","ziert werden? Antwort: Die Grunderwerbsteuer kann nicht reduziert werden; sie ist nur dann ausgeschlossen, wenn der Kaufpreis in einem anderen Betrag als dem von der Gesetzgebung für den Kaufpreis geltenden Betrag herabgesetzt worden ist. 2.1.1 Das Bundesgericht hat sich im Urteil 4A_30/2008 vom 5. Februar 2009 a.a.O. erneut mit der Frage befasst, ob die Grunderwerbsteuer auch dann ausgeschlossen sein könnte, wenn der Kaufpreis in einem anderen Betrage als dem von der Gesetzgebung für den Kaufpreis geltenden Betrag herabgesetzt wurde. In diesem Ents",Model 1 Inference,0.63992274,0.6485025,0.6441841
GRESt-AT-041,GRESt-AT-041,"Ja. Gemäß § 1 Abs. 3 Z 4 GrEStG bilden die drei GmbHs eine Erwerbergruppe, weil sie unter dem beherrschenden Einfluss derselben Person (Herr Müller) stehen. Die Anteile aller Mitglieder der Erwerbergruppe werden zusammengerechnet: 30% + 28% + 17% = 75%. Da damit die Schwelle von mindestens 75% gemäß § 1 Abs. 3 Z 2 lit. b aa GrEStG erreicht wird, liegt eine steuerpflichtige Vereinigung von Anteilen in der Hand einer Erwerbergruppe vor. Zu einer Erwerbergruppe gehört auch die Person, die den beherrschenden Einfluss ausübt.",zu 100% von derselben natürlichen Person (Herr Müller) gehalten und kontrolliert. Liegt eine steuerpflichtige Anteilsvereinigung vor? Antwort: Die antizipierte Anteilserhebung wird durch die Kontrolle der einzelnen Gesellschaften verhindert. Sie kann daher nicht als Steuerschädigung im Sinne des Art. 4 Abs. 1 lit. a Einführungsgesetzes betrachtet werden. Die Schweizerische Steuerverwaltung hat den Entscheid über die Anwendung des Art. 4 Abs. 1 lit. a Einführungsgesetzes mit Verfügung vom 19. November 1969 bestätigt. Das Bundesgericht heisst die Beschwerde gut aus folgenden Erwägungen Erwägungen: 1. Nach Art. 4 Abs. 1 lit. a Einführungsg,Model 1 Inference,0.6804756,0.68128765,0.6808814
GRESt-AT-042,GRESt-AT-042,"Nein. Gemäß § 2 Abs. 3 GrEStG werden Grundstücke, die zu einer wirtschaftlichen Einheit gehören, als ein Grundstück behandelt, wenn sich ein Rechtsvorgang auf mehrere Grundstücke bezieht. Die drei Grundstücke bilden zusammen ein zusammengehöriges Hotelgelände und stellen somit eine wirtschaftliche Einheit dar. Auch wenn formell drei separate Kaufverträge abgeschlossen werden, handelt es sich steuerlich um einen einheitlichen Erwerbsvorgang für ein Grundstück.","uer auf drei verschiedene Erwerbsvorgänge aufzuteilen. Ist diese Aufteilung steuerlich zulässig? Antwort: 1. Für die Abgrenzung der einzelnen Erwerbsvorgänge ist nach dem Grundsatz der Zufälligkeit der Erwerbstätigkeit (Art. 2 Abs. 3 des Bundesgesetzes vom 6. Oktober 1970 über die Besteuerung der Erwerbstätige [BüG; SR 834.1]) nicht massgebend, ob das Unternehmen in einem bestimmten oder verschiedenartigen Geschäftsbereich steht. Es genügt, wenn es sich um eine Gesellschaft handelt, welche die verschiedenen Geschäftsarten durch eine einzige Person ausführt. Diese Voraussetzung kann auch dann gelten, wenn die einzelnen Geschäftsarten nicht gleichartig sind, sondern nur",Model 1 Inference,0.6641405,0.6975685,0.6804442
GRESt-AT-043,GRESt-AT-043,"Der entgeltliche Teil beträgt 40% (400.000 von 1.000.000 Euro). Der Freibetrag von 900.000 Euro wird daher um 40% gekürzt: 900.000 × 60% = 540.000 Euro. Vom unentgeltlichen Teil (600.000 Euro) bleiben also 540.000 Euro steuerfrei. Steuerpflichtig sind 60.000 Euro. Wichtig: Die Tochter muss den Betrieb mindestens 5 Jahre fortführen (§ 3 Abs. 1 Z 2 lit. f GrEStG), sonst wird die Steuer nachträglich fällig.","zise und sachlich. Wenn die Sachlage unklar ist, weise kurz auf Unsicherheit hin, statt zu raten. Benutzerfrage: Ein Unternehmer überträgt seinen Gewerbebetrieb (Wert: 1 Mio. Euro) mit Betriebsliegenschaft an seine Tochter. Sie zahlt 400.000 Euro, den Rest erhält sie geschenkt. Wie viel bleibt steuerfrei? Antwort: Die Steuern sind nicht steuerbar. 2.3 Die Steuerpflichtige hat sich in der Schweiz für eine Steuerrechnung ausgesprochen. Nach Art. 5 Abs. 1 des Bundesgesetzes vom 6. Oktober 1978 über die Ausgleichskassen (AS 1978 S. 100; AS 1980 S. 100) kann die Ausgleichskasse nur die Rechnungen der Ausgleichskasse oder der Ausgleichskasse von anderen Ausgleichskassen überprüfen. Diese Bestimmung ist im vorliegenden Fall nicht anwendbar. Der Beschwerdeführerin ist daher nicht die Ausgleich",Model 1 Inference,0.65316385,0.7172873,0.68372536
GRESt-AT-044,GRESt-AT-044,"Von 400.000 Euro. Die Steuer wird vom Wert der Gegenleistung berechnet, mindestens aber vom Grundstückswert (§ 4 Abs. 1 GrEStG). Da der Kaufpreis (250.000 Euro) unter dem Grundstückswert liegt, greift die Mindestbemessungsgrundlage.","esterreichischen Steuerrecht. Beantworte die Frage auf Deutsch, praezise und sachlich. Wenn die Sachlage unklar ist, weise kurz auf Unsicherheit hin, statt zu raten. Benutzerfrage: Ein Vater verkauft seiner Tochter ein Grundstück um 250.000 Euro. Der Grundstückswert beträgt aber 400.000 Euro. Von welchem Betrag wird die Steuer berechnet? Antwort: Die Steuer für den Wert der Liegenschaft wird von der Höhe des Grundstücks abhängig gemacht. Die Steuern werden in der Regel nach dem Verkehrswert berechnet (Art. 1 Abs. 3 lit. a und b des Bundesgesetzes über die direkte Bundessteuer vom 7. Oktober 1986 [StG; SR 642.11]). Nach Art. 1 Abs. 3 lit. c StG sind die Steuern auch dann zu berechnen, wenn der Wert der Liegenschaft nicht mehr als 10% des Verkehrswerts beträgt. Dies gilt insbesondere dann, wenn der Wert der Liegenschaft durch die Auszahlung einer",Model 1 Inference,0.68595266,0.7444867,0.7140221
GRESt-AT-045,GRESt-AT-045,Insgesamt 650.000 Euro: Kaufpreis: 500.000 Euro Übernommene Hypothek: 120.000 Euro (§ 5 Abs. 2 Z 2 GrEStG) Zahlung für Vorkaufsrechtsverzicht: 30.000 Euro (§ 5 Abs. 3 Z 1 GrEStG),statt zu raten. Benutzerfrage: Eine Käuferin erwirbt ein Haus um 500.000 Euro. Sie übernimmt zusätzlich eine Hypothek von 120.000 Euro und zahlt dem Mieter 30.000 Euro für den Vorkaufsrechtsverzicht. Wie hoch ist die Gegenleistung? Antwort: Die Gegenleistung beträgt 480.000 Franken. Erwägungen Aus den Erwägungen: 2. a) Nach Art. 6 Abs. 1 des Bundesgesetzes vom 7. Oktober 1990 über die Enteignung (EntG; SR 711) sind die Entschädigungsansprüche der Enteignerinnen und Enteigner aus dem Enteignungsverfahren nach Massgabe der in Art. 10 Abs. 1 lit. b enthaltenen Bestimmungen geltend zu machen. Gemäss Art. 10 Abs. 1 lit. c EntG werden die Entschädigungspflichten der Ente,Model 1 Inference,0.6275972,0.71923965,0.67030066
GRESt-AT-046,GRESt-AT-046,"Ja. Gemäß § 6 Abs. 4 letzter Absatz GrEStG kann ein Steuerschuldner nachweisen, dass der gemeine Wert des Grundstückes im Zeitpunkt des Entstehens der Steuerschuld geringer ist als der nach der Verordnung ermittelte Grundstückswert. In diesem Fall gilt der geringere gemeine Wert als Grundstückswert. Da der Käufer den Nachweis durch Vorlage eines Schätzungsgutachtens eines allgemein beeideten und gerichtlich zertifizierten Immobiliensachverständigen erbringt, hat der von diesem festgestellte Wert von 290.000 Euro die Vermutung der Richtigkeit für sich. Die Grunderwerbsteuer wird daher von 290.000 Euro statt von 380.000 Euro berechnet.","Die Grunderwerbsteuer beträgt 15% des im Jahre 2004 erzielten Gewinnes aus dem Eigentum (Art. 6 Abs. 1 lit. a GStB). Das Gutachten des Immobilienschweizerischen Gerichts kann nicht als solches gelten, da es keine Zertifikatierung enthält. Es ist daher nicht zur Anwendung. Erwägungen Aus den Erwägungen: 2. Gemäss Art. 7 Abs. 1 GStB hat der Steuerpflichtige die Grunderwerbsteuer nach Massgabe der Verhältnisse des Jahres vor dem Zeitpunkt der Ausübung des Steuersubj",Model 1 Inference,0.70123374,0.6730615,0.68685883
GRESt-AT-047,GRESt-AT-047,"Bei einem unentgeltlichen Erwerb gemäß § 7 Abs. 1 Z 2 lit. a GrEStG gilt ein progressiver Steuertarif: Für die ersten 250.000 Euro beträgt die Steuer 0,5%, für die nächsten 150.000 Euro ( 250.000 - 400.000 Euro) beträgt die Steuer 2%, und für den darüber hinausgehenden Betrag beträgt die Steuer 3,5% des Grundstückswertes.","System: Du bist ein hilfreicher Assistent fuer Fragen zum oesterreichischen Steuerrecht. Beantworte die Frage auf Deutsch, praezise und sachlich. Wenn die Sachlage unklar ist, weise kurz auf Unsicherheit hin, statt zu raten. Benutzerfrage: Wie hoch sind die Steuersätze bei einem unentgeltlichen Erwerb eines Grundstücks (z.B. Schenkung), und ab welchen Wertgrenzen kommen die einzelnen Steuersätze zur Anwendung? Antwort: Die Steuern für den Unentschuldigten werden in der Regel von 1% bis 20% erhoben. Der Steuerbetrag wird nach dem Verhältnis zwischen dem Steuerpflichtigen und dem Steuerpflichtiger festgesetzt. Das Bundesamt für Steuern hat im Rahmen seiner Beratungsarbeit über die Steuerumsetzung für das OESTERREICH eine Steuerregelung vorgenommen, welche die Steuerforderungen für den Unentschuldigten um 5-7% reduziert. Es handelt sich dabei um einen Steuerbetrag, der nicht mehr als 30% des Steuerwertes beträgt. Bei einer Steuerforderung von",Model 1 Inference,0.6325473,0.6786989,0.6548109
GRESt-AT-048,GRESt-AT-048,"Die Steuerschuld entsteht am 20. Mai 2025. Gemäß § 8 Abs. 2 GrEStG entsteht die Steuerschuld bei einem Erwerbsvorgang, dessen Wirksamkeit vom Eintritt einer Bedingung abhängig ist, mit dem Eintritt der Bedingung. Da der Kaufvertrag unter der aufschiebenden Bedingung der Baugenehmigung stand und diese am 20. Mai 2025 erteilt wurde, entsteht zu diesem Zeitpunkt die Steuerschuld - nicht bereits bei Vertragsunterzeichnung am 15. März 2025.","antes Projekt erhält. Die Baugenehmigung wird am 20. Mai 2025 erteilt. Wann entsteht die Grunderwerbsteuerschuld? Antwort: Im Zeitpunkt des Erlasses des Kaufvertrages (15. März 2025) hat das Bundesgericht die Grunderwerbssteuer nach Art. 49 Abs. 1 lit. a BStP im Sinne von Art. 68a StG festgesetzt. Das Bundesgericht hat diese Bestimmung insofern nicht verletzt, als es die Grunderwerbstätigkeit erst nach dem Inkrafttreten des Kaufvertrags anerkannt hatte.",Model 1 Inference,0.75499916,0.77374476,0.764257
GRESt-AT-049,GRESt-AT-049,"Steuerschuldner sind die Erwerber der Anteile (§ 9 GrEStG), nicht die GmbH","eile auf neue Personen über. Wer ist Steuerschuldner? Antwort: Die übrigen 20% sind als Steuerausgleich anerkannt. A.- Das Bundesamt für Steuern hat am 14. März 1983 eine Steuererklärung des Steuerpflichtigen vom 16. April 1982 eingereicht. Es wurde darauf hingewiesen, dass die Steuerbehörden der Kantone Obergerichts und Zürich die Auszahlungen der Steuerpfändungsansprüche nicht verlangten. Der Steuerpflichtige habe sich in den Jahren 1979 bis 1981 für die Erstellung eines Steuerrechtsvertrages und für die Verwendung der Steuerrechte im Zusammenhang",Model 1 Inference,0.625785,0.6866201,0.6547926
GRESt-AT-050,GRESt-AT-050,"Die Abgabenerklärung muss bis zum 15. Juni 2025 beim Finanzamt Österreich eingereicht werden. Gemäß § 10 Abs. 1 GrEStG sind Erwerbsvorgänge bis zum 15. Tag des auf den Kalendermonat, in dem die Steuerschuld entstanden ist, zweitfolgenden Monats anzuzeigen. Die Steuerschuld ist am 12. April 2025 entstanden. Der zweitfolgende Monat ist Juni. Die Frist endet daher am 15. Juni 2025.",gabenerklärung angezeigt werden? Antwort: Die Abgabe erfolgt nach dem Vertragsabschluss (Art. 3 Abs. 1 des Bundesgesetzes vom 6. Oktober 2004 über den Steuergesetz [StG; SR 642.11]).,Model 1 Inference,0.6910102,0.66061044,0.67546844
GRESt-AT-051,GRESt-AT-051,"Gemäß § 11 Abs. 1 GrEStG sind ausschließlich Rechtsanwälte und Notare befugt, die Grunderwerbsteuer selbst zu berechnen, wenn sie als Bevollmächtigte eines Steuerschuldners handeln. Die Selbstberechnung muss innerhalb der Frist für die Vorlage der Abgabenerklärung gemäß § 10 erfolgen - das bedeutet bis zum 15. Tag des auf den Kalendermonat, in dem die Steuerschuld entstanden ist, zweitfolgenden Monats.","in Österreich die Grunderwerbsteuer selbst berechnen? Und innerhalb welcher Frist muss diese Selbstberechnung erfolgen? Antwort: Die Grunderwerbsteuer wird nur durch die Ausgleichskasse selbst berechnet (Art. 10 Abs. 2 des Bundesgesetzes über die Besteuerung der Erträge aus dem Wirtschaftsverkehr vom 3. Oktober 1975 [BewG; SR 641.1]). Der Steuerpflichtige kann sich daher nicht auf die Ausgleichskasse berufen, wenn er eine Steuernote oder einen Steuerschein erhalten hat. Das gilt auch für die Steuererklärungen, welche die Ausgleichskasse bei der Berechnung der Grunderwerbsteuer erstellen will. Die Ausgleichskasse hat die Steuererklärung von A",Model 1 Inference,0.67190117,0.6662741,0.6690757
