id,prompt,correct_answer,model_id,answer,exact_match,token_f1,bleu4,rouge1_f1,rouge2_f1,rougeL_f1,answer_length_chars,answer_length_tokens,bertscore_precision,bertscore_recall,bertscore_f1,error_category,model
SELF-012,Was wurde durch die Steuerreform 2004/2005 im Bereich der Gruppenbesteuerung eingeführt?,Die Möglichkeit zur Verrechnung von Auslandsverlusten innerhalb einer Unternehmensgruppe.,MODEL-1,"Die Steuerreform 2004/2005 führte eine wesentliche Änderung in der Gruppenbesteuerung (früher: Konzernbesteuerung) ein: ab dem 1. Jänner 2005 wurde die Gruppenbesteuerung durch die **Gruppenabzugsbesteuerung** ersetzt.  

Nachdem bisher die gesamte Konzernertragsteuer dem Mutterunternehmen zugerechnet wurde, wurde nun nur noch ein **Abzug** von 15% auf den Konzernumbuchunggewinn (Differenz zwischen dem Umsatz des Konzerns und dem Umsatz der einzelnen Tochtergesellschaften) erhoben.  

Dieser Abzug wurde dann dem Mutterunternehmen als Steuergutschrift für die auf das Mutterunternehmen entfallende Steuer zugerechnet werden (Paragraph 64a EStG).  

Die genauen Details und Auswirkungen der neuen Regelung sind im **Richtlinie 2003/90/EG** zur Harmonisierung der Steuergesetze der Mitgliedstaaten in Bezug auf die Besteuerung von Unternehmen mit Sitz in mehreren Mitgliedstaaten festgelegt.",0,0.04958677685950413,0.002118069797864318,0.04761904761904762,0.0,0.04761904761904762,894,112,0.558557391166687,0.688156247138977,0.6166207790374756,Overly verbose answer,Model 1 - Inference
SELF-013,Wann greift das Umgründungssteuergesetz (UmgrStG)?,"Bei Verschmelzungen, Umwandlungen, Einbringungen, Zusammenschlüssen und Realteilungen.",MODEL-1,"Das Umgründungssteuergesetz (UmgrStG) greift bei bestimmten Vorgängen der Unternehmensumgründung. Gemäß § 1 UmgrStG liegt eine Umgründung vor, wenn ein Unternehmen durch eine oder mehrere Umgründungsgeschäfte in ein anderes Unternehmen überführt wird. Entscheidend ist, dass ein Unternehmen in ein anderes Unternehmen überführt wird, sei es durch Übertragung von Vermögenswerten oder Geschäftsanteilen.  Die Anwendung des UmgrStG ist insbesondere dann relevant, wenn die Umgründung zu einer Änderung der Eigentumsverhältnisse führt und somit eine Steuerpflicht ausgelöst wird (§ 2 UmgrStG).  Es ist wichtig zu beachten, dass die genaue Beurteilung der Umgründung im Einzelfall von den konkreten Umständen abhängt.",0,0.039603960396039604,0.002286375161681812,0.03418803418803419,0.0,0.03418803418803419,713,94,0.563508152961731,0.6554691791534424,0.6060198545455933,Overly verbose answer,Model 1 - Inference
SELF-014,Was ist die Hauptleistungspflicht im Umsatzsteuergesetz 1994?,Die Besteuerung von Lieferungen und sonstigen Leistungen gegen Entgelt im Inland.,MODEL-1,"Die Hauptleistungspflicht gemäß § 16 UStG 1994 ist die Verpflichtung eines Steuerpflichtigen, Umsatzsteuer auf seine Lieferungen und Leistungen anzusetzen und zu berechnen. Sie besteht darin, dass der Steuerpflichtige die Umsatzsteuer auf den Rechnungsbetrag auf die Rechnung aufzujetten muss.  Dies gilt sowohl für umsatzsteuerpflichtige als auch umsatzsteuerfreie Leistungen (vgl. § 24 UStG).  Die Ansetzenung der Umsatzsteuer ist Voraussetzung für die Erfüllung der Umsatzsteuerpflicht (§ 17 UStG).  Die genauen Anforderungen an die Umsatzsteuerberechnung und -ausweisung sind in den Richtlinien des Finanzministeriums festgelegt.",0,0.08791208791208792,0.00569756641447146,0.08791208791208792,0.02247191011235955,0.08791208791208792,633,80,0.5911316275596619,0.7278802394866943,0.6524171829223633,Overly verbose answer,Model 1 - Inference
SELF-015,Welche Dokumente unterliegen der Gebührenpflicht nach dem Gebührengesetz?,Bestimmte schriftliche Rechtsgeschäfte wie Mietverträge (für Wohnraum seit 2017 befreit) oder Bürgschaften.,MODEL-1,"Das Gebührengesetz (Gebührengesetz 1998) sieht Gebühren für eine Vielzahl von Dokumenten vor. Grundsätzlich unterliegen Dokumente der Gebührenpflicht, die im öffentlichen Interesse liegen und für die Erteilung von Informationen oder die Durchführung von Verwaltungsakten benötigt werden (§ 1 Gebührengesetz).

Konkret fallen Gebühren für folgende Dokumente an:

*   **Personalausweise und Reisepässe** (§ 3 Gebührengesetz)
*   **Geburtsurkunden, Heiratsurkunden, Sterbeurkunden** (§ 3 Gebührengesetz)
*   **Grundbuchauszüge** (§ 3 Gebührengesetz)
*   **Ehefähigkeitszeugnisse** (§ 3 Gebührengesetz)
*   **Auskünfte aus dem Gewerbeamt** (§ 3 Gebührengesetz)
*   **Bestätigungen über die Erfüllung der Voraussetzungen für die Erteilung bestimmter Genehmigungen** (§ 3 Gebührengesetz)

Es ist wichtig zu beachten, dass die Höhe der Gebühren je nach Dokument und der Art der Auskunft oder des Verwaltungsaktes variieren kann. Die genauen Gebührensätze sind in den jeweiligen Gebührenordnungsvorschriften (z.B. Gebührenordnung für das Land Österreich) festgelegt.  Für eine detaillierte Auskunft über die Gebühren für ein bestimmtes Dokument ist es ratsam, sich direkt an das zuständige Amt zu wenden.",0,0.025157232704402514,0.0014534742016779178,0.05208333333333333,0.010526315789473684,0.05208333333333333,1196,147,0.5467755794525146,0.6261709928512573,0.5837861895561218,Overly verbose answer,Model 1 - Inference
SELF-016,Welche wesentliche Änderung brachte die Steuerreform 2000 für Spekulationsgeschäfte?,Die Verkürzung der Behaltefristen und Anpassung der Steuersätze.,MODEL-1,"Die Steuerreform 2000 führte eine neue Besteuerung von Spekulationsgewinnen ein, die sich grundlegend von der vorherigen Behandlung unterschied. Seitdem werden Gewinne aus Spekulationsgeschäften grundsätzlich als Kapitaleinkommen behandelt (Einkommensteuer, § 28 Abs. 1 EStG). 

Zuvor wurden Spekulationsgewinne oft als Einkommensteuerbestandteil behandelt, der jedoch durch die Einkommensfreistellung für natürliche Personen begrenzt war. Die Reform beseitigte diese Freistellung und führte stattdessen zu einer pauschalen Besteuerung von Spekulationsgewinnen in Höhe von 15 Prozent (vgl. dazu z.B. Finanzministerium Österreich, Steuerreform 2000, „Neue Regelungen für Spekulationsgeschäfte“).  Es ist jedoch zu beachten, dass die genauen Details und Ausnahmen je nach Art des Spekulationsgeschäfts variieren können und die Anwendung der neuen Regelungen komplex sein kann.",0,0.06896551724137931,0.0023615074687245823,0.0625,0.0,0.0625,874,108,0.5754277110099792,0.6904798746109009,0.6277255415916443,Overly verbose answer,Model 1 - Inference
SELF-017,Wer ist Steuerschuldner der Versicherungssteuer?,"Der Versicherungsnehmer, wobei der Versicherer die Steuer einheben und abführen muss.",MODEL-1,"Der Steuerschuldner der Versicherungssteuer ist grundsätzlich der Versicherungsnehmer (§ 5 Abs 1 Versicherungssteuergesetz (VStG)).  Es ist jedoch zu beachten, dass die Steuerpflicht von der Art der Versicherung abhängt.  Für Lebensversicherungen und Rentenversicherungen ist die Steuerpflicht in der Regel nur auf den Versicherungsumschlag anrechenbar (§ 5 Abs 2 VStG).  Bei anderen Versicherungen, wie beispielsweise Kranken- oder Unfallversicherungen, kann die Steuerpflicht auf den Versicherungsbeitrag insgesamt fallen, sofern dieser zur Deckung von Risiken dient (§ 5 Abs 1 VStG).  Die genaue Bestimmung der Steuerpflicht ist oft Fallabhängig und bedarf einer individuellen Prüfung.",0,0.09999999999999999,0.00540467900508413,0.09708737864077671,0.019801980198019802,0.09708737864077671,688,89,0.6215944290161133,0.743325412273407,0.6770315766334534,Overly verbose answer,Model 1 - Inference
SELF-018,Wofür wird der Einheitswert nach dem Bewertungsgesetz heute noch primär genutzt?,Als Bemessungsgrundlage für die Grundsteuer und die landwirtschaftliche Sozialversicherung.,MODEL-1,"Der Einheitswert nach dem Bewertungsgesetz (BewG) wird heute primär im Rahmen der Grundstücksgewerbeordnung (GrGewO) zur Ermittlung des Baulistenwerts verwendet. Gemäß § 6 Abs 1 GrGewO ist der Baulistenwert der Wert eines Gebäudes, der anhand des Einheitswerts des Grundstücks und des Einheitswerts der Bausubstanz ermittelt wird.  Dieser Baulistenwert dient als Grundlage für die Feststellung der Bebauungsgewinnung bei Bebauungsgewinnungssteuer (GrGewO § 6 Abs 2).  Es ist wichtig zu beachten, dass der Einheitswert selbst nicht als direkter Wertansatz im Steuerrecht verwendet wird, sondern lediglich als Zwischenschritt in der Berechnung des Baulistenwerts (siehe auch Finanzministerium, Richtlinie 2018/36 vom 28.03.2018, zur Anwendung des Bewertungsgesetzes).",0,0.07207207207207207,0.004450161916306386,0.08695652173913042,0.03539823008849558,0.06956521739130436,765,102,0.5877403616905212,0.7023580074310303,0.63995760679245,Overly verbose answer,Model 1 - Inference
SELF-019,"Was versteht man unter der ""Wiederaufnahme des Verfahrens"" nach der BAO?","Ein Verfahren kann neu aufgerollt werden, wenn neue Tatsachen oder Beweismittel hervorkommen (§ 303 BAO).",MODEL-1,"Die Wiederaufnahme eines Verfahrens nach der Bemessungsaufstellungsordnung (BAO) ist gemäß § 58 Abs 1 BAO möglich, wenn sich nach der Entscheidung des Finanzamtes ein neues Sachverhalt entwickelt, das für die Besteuerung relevant ist.  Dies kann beispielsweise der Fall sein, wenn neue Tatsachen oder Beweismittel ans Licht kommen, die zuvor nicht bekannt waren.  Die Wiederaufnahme dient der Korrektur der ursprünglichen Entscheidung, wenn die ursprüngliche Entscheidung aufgrund unvollständiger Informationen zustande gekommen ist.  Es ist wichtig zu beachten, dass die Wiederaufnahme nur dann zulässig ist, wenn die Änderung des Sachverhalts die Steuerfestsetzung wesentlich beeinflusst (§ 58 Abs 2 BAO).  Die Entscheidung über die Wiederaufnahme liegt im Ermessen des Finanzamtes.",0,0.1487603305785124,0.03668782836944245,0.1290322580645161,0.06557377049180328,0.1290322580645161,784,106,0.648688793182373,0.7910505533218384,0.7128312587738037,Overly verbose answer,Model 1 - Inference
SELF-020,"Was sind ""beitragsfreie Bezüge"" im Sinne des ASVG?","Bezüge, die zwar Arbeitslohn sind, aber nicht der Sozialversicherungspflicht unterliegen (z.B. Schmutzzulagen).",MODEL-1,"„Beitragsfreie Bezüge“ im Sinne des Arbeitsvertragsgesetzes (AV) sind Einkommensanteile, die von der Sozialversicherungspflicht befreit sind. Gemäß § 49 Abs 1 AV sind grundsätzlich bis zu einer bestimmten Höhe Bezüge, die nicht von der Sozialversicherung abgehen, beitragsfrei. 

Die Höhe der beitragsfreien Bezüge wird durch die Sozialversicherungssatzhöhe (SVS) für das jeweilige Kalenderjahr bestimmt.  Für 2024 beträgt die beitragsfreie Grenze 3.160 Euro im Jahr oder 263 Euro im Monat.  Es ist wichtig zu beachten, dass die Beitragsfreiheit nur für Bezüge gilt, die nicht von der Sozialversicherung abgehen, d.h. die nicht bereits in anderen Bezügen berücksichtigt wurden (§ 49 Abs 2 AV).  Die genauen Regelungen sind im AV und den zugehörigen Richtlinien (z.B. RVG) festgelegt.",0,0.12598425196850394,0.006221881513517046,0.1276595744680851,0.05755395683453237,0.11347517730496454,783,114,0.6094480752944946,0.7460916042327881,0.6708827614784241,Overly verbose answer,Model 1 - Inference
SELF-021,Was regelt das Körperschaftsteuergesetz (KStG) 1988?,"Die Besteuerung des Einkommens von juristischen Personen (z.B. GmbH, AG).",MODEL-1,"Das Körperschaftsteuergesetz (KStG) von 1988 regelt die Besteuerung von juristischen Personen, also Körperschaften. Es definiert die Grundlagen der Körperschaftsteuer, einschließlich der Quellensteuer auf Gewinne und Verlustvortrag. Insbesondere regelt es in § 5 KStG die Bestimmung der Körperschaftsteuer, die auf den Körperschaftsgewinn erhoben wird.  Zudem enthält es Bestimmungen zur Ermittlung des Körperschaftsgewinns gemäß § 10 KStG, wobei hier insbesondere die Gewinnermittlung und die Berücksichtigung von bestimmten Aufwendungen relevant sind.  Die Anwendung der Steuer wird durch verschiedene Richtlinien und Erläuterungen des Finanzministeriums näher bestimmt, beispielsweise die Richtlinie 26 A Einkommensteuergesetzbuch (EStG).",0,0.12,0.013238705785989178,0.11009174311926606,0.056074766355140186,0.09174311926605504,741,89,0.6044422388076782,0.731404185295105,0.6618898510932922,Overly verbose answer,Model 1 - Inference
SELF-022,Wie hoch ist der Dienstgeberbeitrag (DB) zum Familienlastenausgleichsfonds aktuell?,"Er beträgt grundsätzlich 3,9 % (kann bei Vorliegen bestimmter Voraussetzungen auf 3,7 % gesenkt werden).",MODEL-1,"Der Dienstgeberbeitrag (DB) zum Familienlastenausgleichsfonds (FLF) wird aktuell wie folgt berechnet:

Der Dienstgeberbeitrag beträgt 1,75 % des Bruttoentgelts des Arbeitnehmers. Dieser Beitrag wird gemäß § 5 Abs 1 FamLVG berechnet.  Die Berechnung erfolgt für jeden Arbeitnehmer, der Anspruch auf Familienleistungen hat.  Es ist zu beachten, dass der Beitrag für alle Arbeitnehmer, die den Voraussetzungen des FamLVG erfüllen, erhoben wird, unabhängig davon, ob sie selbst Familienleistungen beziehen (vgl. Rz. 3 FamLVG).",0,0.09411764705882353,0.0036718276365279184,0.10989010989010987,0.02247191011235955,0.08791208791208792,522,70,0.5706155896186829,0.7125948667526245,0.6337506175041199,Overly verbose answer,Model 1 - Inference
SELF-023,Unterliegt ein Import eines PKW aus der EU der NoVA?,"Ja, bei der erstmaligen Zulassung im Inland ist die Normverbrauchsabgabe fällig.",MODEL-1,"Ja, ein Import eines Personenkraftwagens (PKW) aus der Europäischen Union (EU) unterliegt grundsätzlich der Neuwagensteuer (NoVA).

Gemäß § 6 Abs 1 Einkommensteuergesetz (EStG) wird bei der Einfuhr eines Neuwagens oder eines Fahrzeugs, das als neu gilt, eine Steuer erhoben. Dies gilt auch für importierte Fahrzeuge, die in Österreich als neu gelten (vgl. dazu z.B. Finanzministerium, Richtlinie 2017/726/EU, Art. 1). Die NoVA wird berechnet, wenn das Fahrzeug nicht bereits in einem anderen Land zugelassen ist.

Es ist zu beachten, dass die genauen Voraussetzungen und Berechnungsmethoden der NoVA im EStG und den zugehörigen Richtlinien detailliert geregelt sind (z.B. EStG § 6 Abs 1, Richtlinie 2017/726/EU).  Es empfiehlt sich, die spezifischen Details mit einem Steuerberater oder der Finanzverwaltung zu besprechen, um sicherzustellen, dass alle relevanten Aspekte berücksichtigt werden.",0,0.08450704225352114,0.0038219432188388103,0.0958904109589041,0.013888888888888888,0.0684931506849315,894,131,0.5632737278938293,0.6753615140914917,0.6142460107803345,Overly verbose answer,Model 1 - Inference
SELF-024,Was ist der steuerliche Unterschied zwischen Werkvertrag und Dienstvertrag?,"Beim Werkvertrag wird ein Erfolg geschuldet (selbstständig), beim Dienstvertrag die Arbeitskraft (unselbstständig).",MODEL-1,"Der steuerliche Unterschied zwischen Werkvertrag und Dienstvertrag liegt hauptsächlich im Ansatz der Umsatzsteuer. Bei einem Werkvertrag (z.B. Bau eines Hauses) ist der Unternehmer zur Vorsteuererstattung berechtigt, da er die Kosten für die Herstellung des Werkes trägt (gemäß § 24 UStG). 

Bei einem Dienstvertrag (z.B. Beratung) hingegen ist der Dienstleister nicht zur Vorsteuererstattung berechtigt, da er lediglich seine Arbeitskraft anbietet (vgl. § 25 UStG).  Es ist wichtig, die korrekte Vertragsart zu bestimmen, da dies die Umsatzsteuerpflicht beeinflusst.  Die Unterscheidung erfolgt anhand der konkreten Tätigkeit und der Übertragung von Sachleistungen (gemäß § 19 UStG).",0,0.07547169811320754,0.0027189736098375064,0.07339449541284403,0.0,0.07339449541284403,684,94,0.6295872926712036,0.7323341369628906,0.6770849823951721,Overly verbose answer,Model 1 - Inference
SELF-025,Was wurde durch das Budgetbegleitgesetz 2001 bei der Grunderwerbsteuer geändert?,Anpassungen bei den Steuersätzen und Befreiungen für Betriebsübergaben.,MODEL-1,"Das Budgetbegleitgesetz 2001 hat die Grunderwerbsteuer im Wesentlichen unverändert gelassen. Die Grunderwerbsteuer ist weiterhin gemäß § 5 Abs. 1 GrunderwStG in der Regel zu 3,5 % des Kaufpreises zu zahlen. 

Es gab jedoch eine Anpassung hinsichtlich der Berechnung der Grunderwerbsteuer bei der Veräußerung von Grundstücken, die bereits seit 1956 im Eigentum des Verkäufers standen.  Gemäß § 5 Abs. 2 GrunderwStG wird der Kaufpreis für eine solche Veräußerung nicht mehr um den Betrag der Grunderwerbsteuer, die bei der ursprünglichen Anschaffung gezahlt wurde, reduziert.  Dies wurde im Budgetbegleitgesetz 2001 präzisiert, um Klarheit zu schaffen.  Die Anwendung der Regelungen der GrunderwStG ist weiterhin von der individuellen Sachlage abhängig.",0,0.05309734513274336,0.0022613370846146807,0.064,0.016260162601626015,0.048,751,105,0.5751610994338989,0.6753309369087219,0.6212339997291565,Overly verbose answer,Model 1 - Inference
SELF-026,"Was ist die Besonderheit der ""Vortragfähigkeit"" von Verlusten?",Verluste können zeitlich unbegrenzt mit künftigen Gewinnen gegengerechnet werden (Verlustvortrag).,MODEL-1,"Die Vortragfähigkeit von Verlustvortrag ist eine spezifische steuerliche Regelung in Österreich, die es eingehenden Steuerzahlern ermöglicht, Verlustvorträge aus früheren Jahren zu nutzen, um zukünftige Gewinne zu mindern. Gemäß § 23 UStG können Verlustvorträge von Jahren, in denen ein Verlust entstanden ist, in den Jahren mit Gewinn geltend gemacht werden. 

Es ist wichtig zu beachten, dass der Verlust vortragbar ist, wenn der Steuerzahlereigenschaft in dem Verlustjahr bestanden hat (§ 23 Abs 1 UStG).  Die Vortragbarkeit ist jedoch an bestimmte Voraussetzungen geknüpft, insbesondere die Fortbestehende Steuerpflicht (z.B. durch Fortführung des Unternehmens).  Die Anwendung von Verlustvorträgen ist an die Einhaltung der Voraussetzungen im Umsatzsteuergesetz gebunden.",0,0.07079646017699115,0.002477851671914089,0.08130081300813008,0.016528925619834708,0.06504065040650406,776,103,0.6094372272491455,0.7080216407775879,0.6550409197807312,Overly verbose answer,Model 1 - Inference
