id,answer,retrieved_sources,retrieved_refs,retrieved_context;;;;;;;;;;;;;;;;;;;;
"VAT-DOM-037,Keine sicherge Answer im Kontext finden. | VAT-DOM.txt | § 24,VAT-DOM.txt,§ 24,""2. was ein anderer als der Empfänger dem Unternehmer für die Lieferung oder sonstige Leistung gewährt. (3) Nicht zum Entgelt gehören die Beträge, die der Unternehmer im Namen und für Rechnung eines anderen vereinnahmt und verausgabt (durchlaufende Posten). (4) Bei der Ermittlung der Bemessungsgrundlage für Lieferungen von Kunstgegenständen, Sammlungsstücken, Antiquitäten oder bestimmten anderen beweglichen körperlichen Gegenständen ist § 24 (Differenzbesteuerung) zu beachten. (5) Werden Rechte übertragen, die mit dem Besitz eines Pfandscheines verbunden sind, so gilt als Entgelt der Preis des Pfandscheines zuzüglich der Pfandsumme. Beim Spiel mit Gewinnmöglichkeit und bei der Wette ist Bemessungsgrundlage das Entgelt für den einzelnen Spielabschluß oder für die einzelne Wette, wobei ein ausbezahlter Gewinn das Entgelt nicht mindert.""";;;;;;;;;;;;;;;;;;;;
"VAT-DOM-038,Keine sichre Antwort im Kont-ext gefunden. | VAT-DOM.txt | § 20,VAT-DOM.txt,§ 20,""2. der Eigenverbrauch im Inland. Eigenverbrauch liegt vor, a) soweit ein Unternehmer Ausgaben (Aufwendungen) tätigt, die Leistungen betreffen, die Zwecken des Unternehmens dienen, und nach § 20 Abs. 1 Z 1 bis 5 des Einkommensteuergesetzes 1988 oder nach § 12 Abs. 1 Z 1 bis 5 des Körperschaftsteuergesetzes 1988 nicht abzugsfähig sind. Dies gilt nicht für Ausgaben (Aufwendungen), die Lieferungen und sonstige Leistungen betreffen, welche auf Grund des § 12 Abs. 2 nicht als für das Unternehmen ausgeführt gelten, sowie für Geldzuwendungen. Eine Besteuerung erfolgt nur, wenn der Gegenstand oder seine Bestandteile zu einem vollen oder teilweisen Vorsteuerabzug berechtigt haben";" (Anm.: lit. b aufgehoben durch BGBl. I Nr. 34/2010) 3. die Einfuhr von Gegenständen (Einfuhrumsatzsteuer). Eine Einfuhr liegt vor, wenn ein Gegenstand aus dem Drittlandsgebiet in das Inland, ausgenommen die Gebiete Jungholz und Mittelberg, gelangt.""";;;;;;;;;;;;;;;;;;;
"VAT-DOM-039,Keine sichre Antwort im Kont-ext gefunden. | VAT-DOM.txt | § 5,VAT-DOM.txt,§ 5,""(10) Die Umsatzsteuer gehört nicht zur Bemessungsgrundlage. Bemessungsgrundlage für die Einfuhr § 5. (1) Der Umsatz wird bei der Einfuhr (§ 1 Abs. 1 Z 3) nach dem Zollwert des eingeführten Gegenstandes bemessen. (2) Ist ein Gegenstand ausgeführt, in einem Drittlandsgebiet für den Ausführer veredelt und von dem Ausführer oder für ihn wieder eingeführt worden, so wird der Umsatz bei der Einfuhr nach dem für die Veredlung zu zahlenden Entgelt, falls aber ein solches Entgelt nicht gezahlt wird, nach der durch die Veredlung eingetretenen Wertsteigerung bemessen. Ist der eingeführte Gegenstand vor der Einfuhr geliefert worden und ist diese Lieferung nicht der Umsatzsteuer unterlegen, so gilt Abs. 1. (Anm.: Abs. 3 aufgehoben durch BGBl. Nr. 756/1996) (4) Der sich aus den Abs. 1 bis 3 ergebenden Bemessungsgrundlage sind hinzuzurechnen, soweit sie darin nicht enthalten sind:""";;;;;;;;;;;;;;;;;;;;
"VAT-DOM-040,Keine sicherge Answer im Kontext finden. | VAT-DOM.txt | § 29,VAT-DOM.txt,§ 29,""1. die von Funktionären im Sinne des § 29 Z 4 des Einkommensteuergesetzes 1988 in Wahrnehmung ihrer Funktionen ausgeübte Tätigkeit";" 2. eine Tätigkeit, die auf Dauer gesehen Gewinne oder Einnahmenüberschüsse nicht erwarten läßt (Liebhaberei). (6) Als Unternehmer gilt auch ein in einem Dienstverhältnis zu einer Krankenanstalt stehender Arzt, soweit er in Ausübung seiner ärztlichen Tätigkeit Entgelte vereinnahmt, die gemäß § 22 Z 1 lit. b des Einkommensteuergesetzes 1988 zu den Einkünften aus selbständiger Arbeit zählen. Lieferung § 3. (1) Lieferungen sind Leistungen, durch die ein Unternehmer den Abnehmer oder in dessen Auftrag einen Dritten befähigt, im eigenen Namen über einen Gegenstand zu verfügen. Die Verfügungsmacht über den Gegenstand kann von dem Unternehmer selbst oder in dessen Auftrag durch einen Dritten verschafft werden. (2) Einer Lieferung gegen Entgelt gleichgestellt wird die Entnahme eines Gegenstandes durch einen Unternehmer aus seinem Unternehmen""";;;;;;;;;;;;;;;;;;;
"VAT-DOM-041,Keine sichene Antwort im Konticht gefunden. | VAT-DOM.txt | nothing_found,VAT-DOM.txt,nothing_found,""(9) Gelangt der Gegenstand der Lieferung bei der Beförderung oder Versendung an den Abnehmer oder in dessen Auftrag an einen Dritten aus dem Drittlandsgebiet in das Gebiet eines Mitgliedstaates, so ist diese Lieferung als im Einfuhrland ausgeführt zu behandeln, wenn der Lieferer oder sein Beauftragter Schuldner der bei der Einfuhr zu entrichtenden Umsatzsteuer ist. (10) Ein Tausch liegt vor, wenn das Entgelt für eine Lieferung in einer Lieferung besteht. (11) Wird ein Gegenstand an Bord eines Schiffes, in einem Luftfahrzeug oder in einer Eisenbahn während einer Beförderung innerhalb der Gemeinschaft geliefert, so gilt der Abgangsort des jeweiligen Personenbeförderungsmittels im Gemeinschaftsgebiet als Ort der Lieferung.""";;;;;;;;;;;;;;;;;;;;
"VAT-DOM-042,Keine sicherge Answer im Kontext finden. | VAT-DOM.txt | nothing_found,VAT-DOM.txt,nothing_found,""(6) In den nachstehend angeführten Fällen hat der Unternehmer den Ausfuhrnachweis in folgender Weise zu führen: 1. Im Falle des Abholens durch eine vom liefernden Unternehmer ausgestellte und mit der zollamtlichen Ausgangsbestätigung versehene Ausfuhrbescheinigung, wenn der Gegenstand der Lieferung nicht für unternehmerische Zwecke erworben und im persönlichen Reisegepäck ausgeführt wird. 2. im Falle der Beförderung des Gegenstandes in das Drittland durch a) eine Bescheinigung des Ausgangs der Waren im Sinne des Artikel 334 Durchführungsverordnung (EU) Nr. 2015/2447 der Kommission vom 24. November 2015 mit Einzelheiten zur Umsetzung von Bestimmungen der Verordnung (EU) Nr. 952/2013 des Europäischen Parlaments und des Rates zur Festlegung des Zollkodex der Union oder die mit der zollamtlichen Ausgangsbestätigung versehene schriftliche Anmeldung in der Ausfuhr,""";;;;;;;;;;;;;;;;;;;;
"VAT-DOM-043,Keine sichene Antwort im Kontxt gefunden. | VAT-DOM.txt | nothing_found,VAT-DOM.txt,nothing_found,""(2) Inland ist das Bundesgebiet. Ausland ist das Gebiet, das hienach nicht Inland ist. Wird ein Umsatz im Inland ausgeführt, so kommt es für die Besteuerung nicht darauf an, ob der Unternehmer österreichischer Staatsbürger ist, seinen Wohnsitz oder seinen Sitz im Inland hat, im Inland eine Betriebsstätte unterhält, die Rechnung ausstellt oder die Zahlung empfängt.""";;;;;;;;;;;;;;;;;;;;
"VAT-DOM-044,Keine sicherge Answer im Kontext finden. | VAT-DOM.txt | § 8,VAT-DOM.txt,§ 8,""b) die Beförderungen von Gegenständen nach und von den Inseln, die die autonomen Regionen Azoren und Madeira bilden"; c) sonstige Leistungen, die sich unmittelbar auf eingeführte Gegenstände beziehen, für die zollamtlich eine vorübergehende Verwendung im Inland, ausgenommen die Gebiete Jungholz und Mittelberg, bewilligt worden ist, und der Leistungsempfänger ein ausländischer Auftraggeber (§ 8 Abs. 2) ist. Dies gilt nicht für sonstige Leistungen, die sich auf Beförderungsmittel, Paletten und Container beziehen;" d) die Beförderungen von Personen mit Eisenbahnen, Schiffen und Luftfahrzeugen im grenzüberschreitenden Beförderungsverkehr, ausgenommen die Personenbeförderung auf dem Bodensee.""";;;;;;;;;;;;;;;;;;
"VAT-DOM-045,""Ja, der Unternehmer darf die Steuer frei beanspruchen, da der AusfuHRNachweis erst nach mehr als acht Monaden vorliegen muss. | VAT-DOM.txt | nothing_found"",VAT-DOM.txt,nothing_found,""Macht der Unternehmer in den Fällen des Abs. 1 Z 3 von dieser Berechtigung keinen Gebrauch und nimmt er die Steuerfreiheit stets erst nach Vorliegen des Ausfuhrnachweises in Anspruch, so kann die zunächst vorgenommene Versteuerung des Ausfuhrumsatzes in der Voranmeldung für jenen Voranmeldungszeitraum rückgängig gemacht werden, in welchem der Ausfuhrnachweis beim Unternehmer einlangt, vorausgesetzt, daß diese Vorgangsweise in allen Fällen des Abs. 1 Z 3 eingehalten wird. Dies gilt auch dann, wenn der Ausfuhrnachweis erst nach Ablauf jenes Veranlagungszeitraumes einlangt, in dem die Lieferung an den ausländischen Abnehmer ausgeführt worden ist. Der Unternehmer hat die Höhe der Ausfuhrumsätze, für welche die Versteuerung nach Maßgabe des Zeitpunktes des Einlangens des Ausfuhrnachweises rückgängig gemacht wird, nachzuweisen.""";;;;;;;;;;;;;;;;;;;;
"VAT-DOM-046,Keine sichene Antwort im Konticht gefunden. | VAT-DOM.txt | § 3,VAT-DOM.txt,§ 3,""(3a) 1. Unternehmer, die Einfuhr-Versandhandelsumsätze (§ 3 Abs. 8a), bei denen der Einzelwert der Waren je Sendung 150 Euro nicht übersteigt, durch die Nutzung einer elektronischen Schnittstelle, beispielsweise eines Marktplatzes, einer Plattform, eines Portals oder Ähnlichem, unterstützen, werden behandelt, als ob sie diese Gegenstände selbst erhalten und geliefert hätten. 2. Unternehmer, die die Lieferung von Gegenständen innerhalb der Gemeinschaft durch einen Unternehmer, der im Gemeinschaftsgebiet weder sein Unternehmen betreibt noch eine Betriebsstätte hat, an einen Nichtunternehmer durch die Nutzung einer elektronischen Schnittstelle, beispielsweise eines Marktplatzes, einer Plattform, eines Portals oder Ähnlichem, unterstützen, werden behandelt, als ob sie diese Gegenstände selbst erhalten und geliefert hätten.""";;;;;;;;;;;;;;;;;;;;
"VAT-DOM-047,Keine sichre Antwort im Konticht gefunden. | VAT-DOM.txt | nothing_found,VAT-DOM.txt,nothing_found,""(6) In den nachstehend angeführten Fällen hat der Unternehmer den Ausfuhrnachweis in folgender Weise zu führen: 1. Im Falle des Abholens durch eine vom liefernden Unternehmer ausgestellte und mit der zollamtlichen Ausgangsbestätigung versehene Ausfuhrbescheinigung, wenn der Gegenstand der Lieferung nicht für unternehmerische Zwecke erworben und im persönlichen Reisegepäck ausgeführt wird. 2. im Falle der Beförderung des Gegenstandes in das Drittland durch a) eine Bescheinigung des Ausgangs der Waren im Sinne des Artikel 334 Durchführungsverordnung (EU) Nr. 2015/2447 der Kommission vom 24. November 2015 mit Einzelheiten zur Umsetzung von Bestimmungen der Verordnung (EU) Nr. 952/2013 des Europäischen Parlaments und des Rates zur Festlegung des Zollkodex der Union oder die mit der zollamtlichen Ausgangsbestätigung versehene schriftliche Anmeldung in der Ausfuhr,""";;;;;;;;;;;;;;;;;;;;
"VAT-DOM-048,Keine sicherge Antwort im Kont ext gefunden. | VAT-DOM.txt | nothing_found,VAT-DOM.txt,nothing_found,""(4) Hat der Unternehmer die Bearbeitung oder die Verarbeitung eines vom Auftraggeber beigestellten Gegenstandes übernommen und verwendet er hiebei Stoffe, die er selbst beschafft, so ist die Leistung als Lieferung anzusehen, wenn es sich bei den Stoffen nicht nur um Zutaten oder sonstige Nebensachen handelt (Werklieferung). Das gilt auch dann, wenn die Gegenstände mit dem Grund und Boden fest verbunden werden. (5) Hat ein Abnehmer dem Lieferer die Nebenerzeugnisse oder Abfälle, die bei der Bearbeitung oder Verarbeitung des ihm übergebenen Gegenstandes entstehen, zurückzugeben, so beschränkt sich die Lieferung auf den Gehalt des Gegenstandes an den Bestandteilen, die dem Abnehmer verbleiben. Das gilt auch dann, wenn der Abnehmer an Stelle der bei der Bearbeitung oder Verarbeitung entstehenden Nebenerzeugnisse oder Abfälle Gegenstände gleicher Art zurückgibt, wie sie in seinem Unternehmen regelmäßig anfallen.""";;;;;;;;;;;;;;;;;;;;
"VAT-DOM-049,Keine sicheren Antwort im Kont ext gefunden. | VAT-DOM.txt | § 3,VAT-DOM.txt,§ 3,""(3a) 1. Unternehmer, die Einfuhr-Versandhandelsumsätze (§ 3 Abs. 8a), bei denen der Einzelwert der Waren je Sendung 150 Euro nicht übersteigt, durch die Nutzung einer elektronischen Schnittstelle, beispielsweise eines Marktplatzes, einer Plattform, eines Portals oder Ähnlichem, unterstützen, werden behandelt, als ob sie diese Gegenstände selbst erhalten und geliefert hätten. 2. Unternehmer, die die Lieferung von Gegenständen innerhalb der Gemeinschaft durch einen Unternehmer, der im Gemeinschaftsgebiet weder sein Unternehmen betreibt noch eine Betriebsstätte hat, an einen Nichtunternehmer durch die Nutzung einer elektronischen Schnittstelle, beispielsweise eines Marktplatzes, einer Plattform, eines Portals oder Ähnlichem, unterstützen, werden behandelt, als ob sie diese Gegenstände selbst erhalten und geliefert hätten.""";;;;;;;;;;;;;;;;;;;;
"VAT-DOM-050,""Die Ausfuhr bescheinigung ist erforderlich, da es sich um eine Beförsterung handelt, nicht um den Abholen durch den lieferndem Unternehmer. | VAT-DOM.txt | nothing_found"",VAT-DOM.txt,nothing_found,""(6) In den nachstehend angeführten Fällen hat der Unternehmer den Ausfuhrnachweis in folgender Weise zu führen: 1. Im Falle des Abholens durch eine vom liefernden Unternehmer ausgestellte und mit der zollamtlichen Ausgangsbestätigung versehene Ausfuhrbescheinigung, wenn der Gegenstand der Lieferung nicht für unternehmerische Zwecke erworben und im persönlichen Reisegepäck ausgeführt wird. 2. im Falle der Beförderung des Gegenstandes in das Drittland durch a) eine Bescheinigung des Ausgangs der Waren im Sinne des Artikel 334 Durchführungsverordnung (EU) Nr. 2015/2447 der Kommission vom 24. November 2015 mit Einzelheiten zur Umsetzung von Bestimmungen der Verordnung (EU) Nr. 952/2013 des Europäischen Parlaments und des Rates zur Festlegung des Zollkodex der Union oder die mit der zollamtlichen Ausgangsbestätigung versehene schriftliche Anmeldung in der Ausfuhr,""";;;;;;;;;;;;;;;;;;;;
"VAT-DOM-051,""Die Verchartererung fällt unter § 6 Absatz 1 Ziffer 2 Satz 1 Nummer 1, da es sich um eine Vercharterungsleistung für Wasserfahrzüge zur Seeschiffahrtszwecke handelt. | VAT-DOM.txt | § 9"",VAT-DOM.txt,§ 9,""§ 9. (1) Umsätze für die Seeschiffahrt (§ 6 Abs. 1 Z 2) sind: 1. die Lieferungen, Umbauten, Instandsetzungen, Wartungen, Vercharterungen und Vermietungen von Wasserfahrzeugen für die Seeschiffahrt, die dem Erwerb durch die Seeschiffahrt oder der Rettung Schiffbrüchiger zu dienen bestimmt sind"; 2. die Lieferungen, Instandsetzungen, Wartungen und Vermietungen von Gegenständen, die zur Ausrüstung der in Z 1 bezeichneten Wasserfahrzeuge bestimmt sind; 3. die Lieferungen von Gegenständen, die zur Versorgung der in Z 1 bezeichneten Wasserfahrzeuge bestimmt sind. Nicht befreit sind die Lieferungen von Bordproviant zur Versorgung von Wasserfahrzeugen der Küstenfischerei;" 4. andere als die in den Z 1 und 2 bezeichneten sonstigen Leistungen, die für den unmittelbaren Bedarf der in Z 1 bezeichneten Wasserfahrzeuge, einschließlich ihrer Ausrüstungsgegenstände und ihrer Ladungen, bestimmt sind. (2) Umsätze für die Luftfahrt (§ 6 Abs. 1 Z 2) sind:""";;;;;;;;;;;;;;;;;
"VAT-DOM-052,Keine sichre Antwort im Kont ext gefunden. | VAT-DOM.txt | § 9,VAT-DOM.txt,§ 9,""§ 9. (1) Umsätze für die Seeschiffahrt (§ 6 Abs. 1 Z 2) sind: 1. die Lieferungen, Umbauten, Instandsetzungen, Wartungen, Vercharterungen und Vermietungen von Wasserfahrzeugen für die Seeschiffahrt, die dem Erwerb durch die Seeschiffahrt oder der Rettung Schiffbrüchiger zu dienen bestimmt sind"; 2. die Lieferungen, Instandsetzungen, Wartungen und Vermietungen von Gegenständen, die zur Ausrüstung der in Z 1 bezeichneten Wasserfahrzeuge bestimmt sind; 3. die Lieferungen von Gegenständen, die zur Versorgung der in Z 1 bezeichneten Wasserfahrzeuge bestimmt sind. Nicht befreit sind die Lieferungen von Bordproviant zur Versorgung von Wasserfahrzeugen der Küstenfischerei;" 4. andere als die in den Z 1 und 2 bezeichneten sonstigen Leistungen, die für den unmittelbaren Bedarf der in Z 1 bezeichneten Wasserfahrzeuge, einschließlich ihrer Ausrüstungsgegenstände und ihrer Ladungen, bestimmt sind. (2) Umsätze für die Luftfahrt (§ 6 Abs. 1 Z 2) sind:""";;;;;;;;;;;;;;;;;
"VAT-DOM-053,Keine sicherge Antwort im Kont ext gefunden. | VAT-DOM.txt | § 9,VAT-DOM.txt,§ 9,""§ 9. (1) Umsätze für die Seeschiffahrt (§ 6 Abs. 1 Z 2) sind: 1. die Lieferungen, Umbauten, Instandsetzungen, Wartungen, Vercharterungen und Vermietungen von Wasserfahrzeugen für die Seeschiffahrt, die dem Erwerb durch die Seeschiffahrt oder der Rettung Schiffbrüchiger zu dienen bestimmt sind"; 2. die Lieferungen, Instandsetzungen, Wartungen und Vermietungen von Gegenständen, die zur Ausrüstung der in Z 1 bezeichneten Wasserfahrzeuge bestimmt sind; 3. die Lieferungen von Gegenständen, die zur Versorgung der in Z 1 bezeichneten Wasserfahrzeuge bestimmt sind. Nicht befreit sind die Lieferungen von Bordproviant zur Versorgung von Wasserfahrzeugen der Küstenfischerei;" 4. andere als die in den Z 1 und 2 bezeichneten sonstigen Leistungen, die für den unmittelbaren Bedarf der in Z 1 bezeichneten Wasserfahrzeuge, einschließlich ihrer Ausrüstungsgegenstände und ihrer Ladungen, bestimmt sind. (2) Umsätze für die Luftfahrt (§ 6 Abs. 1 Z 2) sind:""";;;;;;;;;;;;;;;;;
"VAT-DOM-054,Keine sicherge Antwort im Kont ext gefunden. | VAT-DOM.txt | § 6,VAT-DOM.txt,§ 6,""(2) Umsätze für die Luftfahrt (§ 6 Abs. 1 Z 2) sind: 1. die Lieferungen, Umbauten, Instandsetzungen, Wartungen, Vercharterungen und Vermietungen von Luftfahrzeugen, die zur Verwendung durch Unternehmer bestimmt sind, die im entgeltlichen Luftverkehr überwiegend grenzüberschreitende Beförderungen oder Beförderungen auf ausschließlich im Ausland gelegenen Strecken durchführen"; 2. die Lieferungen, Instandsetzungen, Wartungen und Vermietungen von Gegenständen, die zur Ausrüstung der in Z 1 bezeichneten Luftfahrzeuge bestimmt sind; 3. die Lieferungen von Gegenständen, die zur Versorgung der in Z 1 bezeichneten Luftfahrzeuge bestimmt sind;" 4. andere als die in den Z 1 und 2 bezeichneten sonstigen Leistungen, die für den unmittelbaren Bedarf der in Z 1 bezeichneten Luftfahrzeuge, einschließlich ihrer Ausrüstungsgegenstände und ihrer Ladungen, bestimmt sind. (3) Die in den Absätzen 1 und 2 bezeichneten Voraussetzungen müssen vom Unternehmer buchmäßig nachgewiesen sein Steuersätze""";;;;;;;;;;;;;;;;;
