id;answer;
VAT-DOM-075;Die Steuerbefreiung für Leistungen an diplomatische Missionen setzt gemäß § 4 Abs 1 Z 7 UStG 1994 iVm § 6 Abs 1 Z 1 UStG 1994 voraus, dass der Unternehmer die Voraussetzungen für die Steuerbefreiung nachweist. Der formelle Nachweis ist in § 6 Abs 2 UStG 1994 geregelt, wonach die Bescheinigung der diplomatischen Mission erforderlich ist. Die materielle Nachweisbarkeit allein reicht nicht aus, da § 6 Abs 2 UStG 1994 explizit eine formelle Bescheinigung verlangt.;
VAT-DOM-076;Die Umsätze aus der Tätigkeit als Privatlehrerin sind gemäß § 4 Nr. 21 UStG steuerfrei, wenn die Unterrichtserteilung persönlich und unmittelbar an die Schüler erfolgt. Bei einer institutionellen Abrechnung, wie im vorliegenden Fall, könnte jedoch eine Begünstigung gemäß § 4 Nr. 21 UStG in Frage stehen, da die Einrichtung mit öffentlichen Schulen vergleichbar ist und die Dozentin ihre Tätigkeit persönlich ausübt.;
VAT-DOM-077;Die spezielle Befreiung für umsatzsteuerfreie Heilbehandlungen (§ 4 Abs 1 Z 9 UStG) bzw für die Lieferung von Arzneiwaren (§ 4 Abs 1 Z 1 UStG) ist für Damenbinden, Tampons und Menstruationstassen nicht einschlägig, da es sich hiebei um bloße Hygieneartikel handelt. Hingegen können Kondome und Diaphragmen als Verhütungsmittel unter § 4 Abs 1 Z 9 UStG fallen, da sie zur Verhütung von Krankheiten (iSd § 31 Abs 1 SGB V) eingesetzt werden. Das Lifestyleprodukt ohne Verhütungsfunktion fällt nicht unter die Befreiung.;
VAT-DOM-078;Die Frage, ob die gesamte Veranstaltungsreihe einheitlich oder getrennt nach ihrem Charakter zu behandeln ist, hängt von der Beurteilung ab, ob es sich bei den einzelnen Veranstaltungen um steuerfreie Zweckbetriebe (§ 68 AO) oder um steuerpflichtige wirtschaftliche Geschäftsbetriebe (§ 64 AO) handelt. Da die Vorträge und Kurse überwiegend der Kostendeckung dienen, könnten diese als Zweckbetriebe (§ 68 Nr. 3 AO) qualifiziert werden. Die Gala mit Showcharakter, die einen Überschuss für spätere Projekte erwirtschaften soll, könnte hingegen als wirtschaftlicher Geschäftsbetrieb (§ 64 AO) eingestuft werden. Eine einheitliche Behandlung der gesamten Veranstaltungsreihe könnte daher nicht vorliegen.;
VAT-DOM-079;Die Umsätze des Trägers der Sozialversicherung sind gemäß § 6 Abs. 1 Z 2 UStG (Umsatzsteuergesetz) von der Umsatzsteuer befreit, wenn sie unmittelbar mit der Krankenversicherung zusammenhängen. Die Befreiung umfasst jedoch nur Leistungen an Versicherte und mitversicherte Angehörige, nicht jedoch an externe Unternehmen oder zum Ersatz von Fürsorgekosten Verpflichtete, da letztere nicht direkt unter die Krankenversicherung fallen.;
VAT-DOM-080;Die Steuerbefreiung für Krankenbehandlungen gemäß § 6 Abs 1 Z 19 UStG erfasst nur die unmittelbare Behandlung von Krankheiten oder Verletzungen, nicht jedoch andere Leistungen wie Unterkunft, Verpflegung oder Komfortleistungen. Die Privatklinik muss daher die Entgeltbestandteile für ärztliche Heilbehandlungen und pflegerische Betreuung von den übrigen Leistungen wie Unterkunft, Verpflegung und Komfortleistungen trennen und nur erstere unter § 6 Abs 1 Z 19 UStG subsumieren. Die Klinik kann nicht geltend machen, dass das gesamte Paket zwingend das Schicksal der Heilbehandlung teilt, da es sich um unterschiedliche Leistungen handelt (§ 3 Abs 1 USt;
GRESt-AT-001;"Nein, gemäß § 6 Abs 1 GrEStG (Grunderwerbsteuergesetz) ist ein Grunderwerb im Rahmen eines Anteilserwerbs an einer grundbesitzenden Gesellschaft nicht steuerbar, wenn der Erwerber bereits an der übertragenden Gesellschaft unmittelbar oder mittelbar beteiligt ist und diese Beteiligung durch den Erwerb auf mindestens 95% erhöht wird (sog. ""back-to-back""-Klausel)";
GRESt-AT-002;Die Übertragung von Anteilen an einer grundbesitzenden OG kann unter bestimmten Umständen zu einer Steuerpflicht führen. Gemäß § 3 Abs. 1 GrEStG (Grunderwerbsteuergesetz) ist ein Grundstückserwerb steuerbar, wenn der Erwerber eine wirtschaftliche Beteiligung von mindestens 95% erlangt. Da A, B und C innerhalb von fünf Jahren ausscheiden und ihre Anteile an neue Investoren übertragen, während D unverändert beteiligt bleibt, ist zu prüfen, ob die neuen Gesellschafter eine wirtschaftliche Beteiligung von mindestens 95% erlangen.  Nach § 6 Abs. 1 GrEStG gilt eine Personengesellschaft als ein Erwerber, wenn mehrere Erwerber in einem zeitlichen Zusammenhang An;
GRESt-AT-003;Für die Ermittlung der 75%-Schwelle ist gemäß § 122 Abs. 1 und 5 BAO das bereinigte Kapital relevant, daher sind die eigenen Anteile der GmbH nicht zu berücksichtigen.;
GRESt-AT-004;Die Grunderwerbsteuer bemisst sich nach dem Wert des Grundstücks einschließlich der festen, mit dem Grund und Boden fest verbundenen Bestandteile (§ 6 Abs. 1 GrEStG). Da die Produktionsmaschinen fest im Boden verankert sind, gehören sie zu den festen Bestandteilen des Grundstücks und sind daher in die Bemessungsgrundlage für die Grunderwerbsteuer einzubeziehen (§ 94 Abs. 1 BGB, § 6 Abs. 1 GrEStG).;
GRESt-AT-005;Ja, der Erwerb ist gemäß § 3 Abs 1 Z 1 lit b GrEStG 1987 von der Grunderwerbsteuer befreit, wenn das Grundstück für Zwecke des gemeinsamen Hauptwohnsitzes erworben wird und die Wohnnutzfläche 120 m² nicht übersteigt;
GRESt-AT-006;Nein, gemäß § 3 Abs 1 Z 3 GrEStG 1987 ist der Erwerb von Todes wegen von der Grunderwerbsteuer befreit, wenn der Erwerber mit dem Verstorbenen in aufrechter Lebensgemeinschaft gelebt hat und der Erwerb eine Wohnung zum Gegenstand hat, die von den Beteiligten bis zum Tod des Verstorbenen als gemeinsamen Mittelpunkt ihrer Lebensbeziehungen benutzt wurde.;
GRESt-AT-007;Nein, gemäß § 3 Abs 1 Z 1 lit b GrEStG 1988 ist die Überlassung von Grundstücken im Rahmen einer Erbauseinandersetzung oder einer Teilung von Miteigentum unter den Miteigentümern steuerfrei, wenn die Anteile der Miteigentümer am Grundstück und an den zu überlassenden Grundstücken gleich sind.;
GRESt-AT-008;Der Freibetrag für die unentgeltliche Übertragung eines Betriebs an einen Nachfolger beträgt gemäß § 13c Abs. 1 EStG 50% des übertragenen Betriebsvermögens, maximal jedoch 45% des Übernehmerlohns, aber höchstens 500.000 Euro. Da der Wert der Betriebsliegenschaft 1.200.000 Euro beträgt, kann der Freibetrag von maximal 500.000 Euro geltend gemacht werden. Die Tochter muss den Betrieb für mindestens 5 Jahre fortführen (§ 13c Abs. 3 EStG).;
GRESt-AT-009;Der Grundstückswert tritt an die Stelle der Gegenleistung als Bemessungsgrundlage, wenn die Gegenleistung (Kaufpreis) nicht den Grundstückswert erreicht (§ 10 Abs. 2 GrEStG).;
GRESt-AT-010;Die Steuer wird auf den Wert des Grundstücks und des Bauwerks berechnet, wobei der Wert des Bauwerks zum Zeitpunkt der Fertigstellung maßgeblich ist (§ 4 Abs 1 und § 6 Abs 1 GrEStG).;
GRESt-AT-011;Die Übernahme einer Hypothek beim Kauf eines Hauses gehört nicht zur Bemessungsgrundlage der Grunderwerbsteuer, da es sich dabei um eine Verbindlichkeit handelt, die vom Erwerber übernommen wird und somit nicht zum Entgelt zählt (§ 6 Abs. 1 GrEStG).;
GRESt-AT-012;Der Steuersatz für diesen Erwerb im Familienverband beträgt 0%, da gemäß § 15 Abs 1 Z 2a ErbStG (Erbschafts- und Schenkungsteuergesetz) Schenkungen zwischen Eltern und Kindern steuerfrei sind.;
GRESt-AT-013;Der Steuersatz für den Verkauf eines landwirtschaftlichen Betriebs richtet sich nach § 18 Abs 1 Z 1 EStG (Einkommensteuergesetz), wonach Einkünfte aus der Veräußerung von landwirtschaftlichen Betrieben mit einem Steuersatz von 0% (Befreiung) oder § 19 EStG (Steuersatz von 20-55%), wenn es sich um eine Betriebsveräußerung im Ganzen handelt;
GRESt-AT-014;Die Steuerschuld entsteht bei einem gewöhnlichen Kaufvertrag über eine Immobilie mit der Eintragung des Eigentumsübergangs im Grundbuch (§ 20 Abs. 1 GrEStG iVm § 33 Abs. 1 GBG).;
GRESt-AT-015;Der Käufer ist gemäß § 3 Abs. 1 GrEStG (Grunderwerbsteuergesetz) Steuerschuldner und somit gegenüber dem Finanzamt für die Zahlung der Grunderwerbsteuer verantwortlich.;
GRESt-AT-016;Die Grunderwerbsteuer kann gemäß § 16 Abs 1 GrEStG zurückgefordert werden, wenn der Rechtsvorgang, auf den sich die Steuerpflicht gründet, rückgängig gemacht wird;
GRESt-AT-017;Ein steuerpflichtiger Erwerbsvorgang muss innerhalb von zwei Monaten ab dem Zeitpunkt des Erwerbsvorgangs dem Finanzamt angezeigt werden (§ 19 Abs. 1 GrEStG).;
GRESt-AT-018;Die Bemessungsgrundlage für die Grunderwerbsteuer bei einer Zwangsversteigerung bildet der Zuschlagpreis, § 6 Abs. 1 GrEStG.;
GRESt-AT-019;Die Grunderwerbsteuer beträgt 3% des Grundstückswerts, § 6 Abs 1 GrEStG;
GRESt-AT-020;Die Grunderwerbsteuer für die Einräumung eines Baurechtes bemisst sich nach dem Wert des Baurechtes, welcher gemäß § 6 Abs. 1 GrEStG als Gegenleistung für die Einräumung des Baurechtes gilt, und zwar 3,5% des Wertes (§ 11 Abs. 1 GrEStG). Der Wert des Baurechtes ist dabei nach § 6 Abs. 2 GrEStG idR der kapitalisierte Wert der jährlichen Bauzinsen.;
GRESt-AT-021;Die Abtretung der Rechte aus einem verbindlichen Kaufanbot für ein Grundstück unterliegt gemäß § 1 Abs 1 Z 1 GrEStG 1987 der Grunderwerbsteuer, wenn das Kaufanbot als ein den Grunderwerb vorbereitendes Rechtsgeschäft angesehen werden kann und der Erwerber eine gesicherte Rechtsposition erlangt.;
GRESt-AT-022;Nein, der Aktienkauf löst keine Grunderwerbsteuer aus, da es sich um einen Anteilserwerb handelt (§ 1 Abs 1 Z 1 GrEStG). Die Grunderwerbsteuerpflicht entsteht erst bei unmittelbarem Erwerb von Grundstücken (§ 1 Abs 1 Z 2 GrEStG).;
GRESt-AT-023;Die Anteile sind dem Treugeber zuzurechnen (§ 6 Abs. 1 GrEStG iVm § 2 Abs. 2 S 3 GrEStG), da der Treuhänder die Anteile treuhändig für den Dritten hält und somit wirtschaftlich der Dritte als Anteilseigner gilt.;
GRESt-AT-024;Ja, gemäß § 2 Abs 1 GrEStG 1987 wird ein Gebäude auf fremdem Boden grunderwerbsteuerlich als Grundstück behandelt, wenn es wie ein Grundstück wirtschaftlich genutzt wird oder auf einem zeitlich unbefristeten Recht beruht.;
GRESt-AT-025;Ja, gemäß § 1 Abs 1 Z 1 GrEStG 1987 fällt Grunderwerbsteuer an, da es sich um einen entgeltlichen Erwerb eines inländischen Grundstücks handelt;
GRESt-AT-026;Die Freibetragsregelung für die unentgeltliche Übergabe eines Betriebes unter Lebenden kommt gemäß § 13c Abs 1 EStG zur Anwendung, wenn der Übergeber das 60. Lebensjahr vollendet hat oder wenn der Übergeber eine Leistung aus der gesetzlichen Sozialversicherung, die als Alters-, Berufsunfähigkeits- oder Invaliditätsleistung bezeichnet wird, bezieht oder beziehen würde.;
GRESt-AT-027;Nein, gemäß § 3 Abs 1 GrEStG ist die Übertragung eines Grundstücks an eine anerkannte Organisation (z.B. eine gemeinnützige Organisation) von der Grunderwerbsteuer befreit, wenn die Organisation die Voraussetzungen des § 5 Abs 1 KStG erfüllt.;
GRESt-AT-028;Nein, gemäß § 3 Abs 1 GrEStG ist die Übertragung von Grundstücken an ausländische Staaten oder internationale Organisationen für die Errichtung von diplomatischen Vertretungen von der Grunderwerbsteuer befreit.;
GRESt-AT-029;Die Grunderwerbsteuer beim Liegenschaftstauschvertrag bemisst sich gem. § 6 Abs. 1 GrEStG nach dem gemeinen Wert der Gegenleistung, die der Steuerpflichtige für die Liegenschaft erhält;
GRESt-AT-030;Die Entschädigung für die Wertminderung des verbleibenden Restgrundstücks zählt nicht zur Bemessungsgrundlage für die Grunderwerbsteuer, da es sich dabei nicht um eine Gegenleistung für die Übertragung des Grundstücks handelt (§ 3 Abs 1 GrEStG).;
GRESt-AT-031;Die Zahlung von 10.000 Euro für den Verzicht auf das Vorkaufsrecht zählt nicht zur Bemessungsgrundlage der Grunderwerbsteuer, da es sich dabei um eine gesonderte Gegenleistung für den Verzicht auf das Vorkaufsrecht handelt und nicht um eine Gegenleistung für die Übertragung des Grundstücks selbst (§ 6 Abs. 1 GrEStG).;
GRESt-AT-032;Nein, die Grunderwerbsteuer ist nicht Teil der Bemessungsgrundlage, § 6 Abs 1 GrEStG.;
GRESt-AT-033;"Der Wert des Grundstücks ist bei unentgeltlicher Übertragung eines land- und forstwirtschaftlichen Grundstücks nach § 10 Abs. 2 BewG (BewertungsG) der sogenannte ""Einheitswert"" heranzuziehen, dieser entspricht dem Wert, der bei der Einheitsbewertung festgestellt wurde.";
GRESt-AT-034;Ein Steuerschuldner kann den Nachweis eines geringeren Grundstückswerts durch einen geeigneten Sachverständigen erbringen, § 285 Abs 7 BAO iVm § 20 Abs 2 GrStG.;
GRESt-AT-035;Ein Erwerbsvorgang gilt gem. § 3 Abs. 1 GrEStG als unentgeltlich, wenn die Gegenleistung nicht mehr als 30% des Grundstückswerts beträgt.;
GRESt-AT-036;Nein, gemäß § 3 Abs 1 Z 1 lit c GrEStG 1987 ist die unentgeltliche Übertragung von Grundstücken an eine Stiftung von der Grunderwerbsteuer befreit, wenn keine Stiftungseingangssteuer anfällt;
GRESt-AT-037;Die Grunderwerbsteuer ist bei einer unentgeltlichen Grundstücksübertragung (Schenkung) gemäß § 3 Abs 1 GrEStG 1987 fällig, jedoch kann gemäß § 7 Abs 3 GrEStG 1987 auf Antrag eine Stundung der Steuer bewilligt werden, wenn die sofortige Entrichtung der Steuer eine erhebliche Härte bedeuten würde;
GRESt-AT-038;Die Abgabenerklärung für den Erbe ist innerhalb von 8 Monaten nach Ausstellung des Europäischen Nachlasszeugnisses (§ 186 BAO) einzureichen.;
GRESt-AT-039;Für Rechtsanwälte und Notare gelten gemäß § 147 Abs. 1 BAO (Bundesabgabenordnung) und § 24 Abs. 3 StbG (Steuerberatungsgesetz) Aufbewahrungsfristen von 7 Jahren für Unterlagen und Urkunden, die im Rahmen der Selbstberechnung erstellt wurden.;
GRESt-AT-040;Die Grunderwerbsteuer kann gemäß § 3 Abs 1 GrEStG 1987 bei nachträglicher Kaufpreisreduzierung wegen Mängeln nicht direkt reduziert werden, jedoch kann ein Antrag auf Billigkeitsmaßnahmen nach § 21 GrEStG 1987 gestellt werden.;
GRESt-AT-041;Ja, eine steuerpflichtige Anteilsvereinigung liegt vor, da die mittelbare Beteiligung von Herrn Müller an der Immobilien-GmbH über die drei GmbHs (Alpha, Beta, Gamma) insgesamt 75% übersteigt (§ 20 Abs. 1 und 2 KStG iVm § 6 Abs. 1 Z 1 KStG).;
GRESt-AT-042;Die Aufteilung der Grundstücke in separate Kaufverträge ist steuerlich nicht zulässig, wenn es sich wirtschaftlich um einen einheitlichen Erwerbsvorgang handelt (§ 1 Abs. 1 GrEStG). Die Frage, ob ein einheitlicher Erwerbsvorgang vorliegt, ist nach wirtschaftlichen Gesichtspunkten zu beurteilen (§ 1 Abs. 2 GrEStG). Da die Grundstücke direkt nebeneinander liegen, ein geschlossenes Hotelgelände bilden und als Einheit betrieben werden, liegt ein einheitlicher Erwerbsvorgang vor, der der Grunderwerbsteuer unterliegt (vgl. § 1 Abs. 1 GrEStG).;
GRESt-AT-043;Nach § 16 Abs 1 Z 6 lit a EStG ist die Übertragung eines Betriebes unter Lebenden an Nachkommen steuerfrei, wenn der Wert des übertragenen Vermögens 500.000 Euro nicht übersteigt;
GRESt-AT-044;Die Steuer wird vom Grundstückswert von 400.000 Euro berechnet, § 3 Abs 1 Z 1 lit b iVm § 5 Abs 1 GrEStG.;
GRESt-AT-045;Die Gegenleistung bemisst sich nach § 5 Abs 1 GrEStG und umfasst den Kaufpreis von 500.000 Euro, die übernommene Hypothek von 120.000 Euro und die Zahlung für den Vorkaufsrechtsverzicht von 30.000 Euro, somit insgesamt 650.000 Euro.;
GRESt-AT-046;Nein, gemäß § 4 Abs. 1 GrEStG 1987 ist der Grundstückswert iSd § 3 Abs. 1 GrStG 1987 (hier: 380.000 Euro) maßgeblich, nicht der gemeine Wert (hier: 290.000 Euro);
GRESt-AT-047;Die Steuersätze für unentgeltliche Erwerbe, wie z.B. Schenkungen, richten sich nach dem Grunderwerbsteuergesetz (GrEStG) und dem Bewertungsgesetz (BewG). Der Steuersatz beträgt grundsätzlich 3,5% (§ 11 Abs. 1 GrEStG), jedoch kann bei unentgeltlichen Erwerben von Grundstücken, die nicht zum Betriebsvermögen gehören, auch ein Steuersatz von 0% oder 10% anfallen (§ 3 Abs. 1 und § 11 Abs. 2 GrEStG). Die Wertgrenze für die Anwendung des Steuersatzes von 10% ist bei einem Grundstückswert über €;
GRESt-AT-048;Die Grunderwerbsteuerschuld entsteht gemäß § 3 Abs. 1 GrEStG mit dem Abschluss des Kaufvertrags, jedoch ist der Erwerb aufschiebend bedingt. Da die Bedingung (Erteilung der Baugenehmigung) am 20. Mai 2025 eintritt, gilt der Erwerb als unbedingt und die Grunderwerbsteuerschuld entsteht gemäß § 3 Abs. 1 GrEStG iVm § 158 BGB am 20. Mai 2025.;
GRESt-AT-049;"Nach § 6 Abs. 1 Z 2 lit. b EStG gilt der Übergang von mehr als 50% der Anteile innerhalb von 5 Jahren als schädlich für die Einstufung als ""Kleinunternehmen"" im Sinne des § 6 Abs. 1 Z 2 EStG";
GRESt-AT-050;Die Anzeige des Erwerbsvorgangs muss innerhalb von zwei Monaten nach Abschluss des Kaufvertrags erfolgen, § 20 Abs. 1 GrEStG (Grunderwerbsteuergesetz). Der Lauf der Frist beginnt mit dem Abschluss des Kaufvertrags, also dem 12. April 2025. Somit muss die Anzeige bis spätestens 12. Juni 2025 beim Finanzamt Österreich eingegangen sein.;
GRESt-AT-051;In Österreich darf der Grunderwerber oder sein Vertreter gemäß § 20 Abs. 1 GrEStG 1987 die Grunderwerbsteuer selbst berechnen. Die Selbstberechnung muss innerhalb von zwei Monaten nach dem Abschluss des Kaufvertrags oder dem Erwerb des Grundstücks erfolgen (§ 20 Abs. 2 GrEStG 1987).;
GRESt-AT-052;Der Notar hat die Selbstberechnungserklärung gemäß § 18 Abs. 1 GrEStG (Grunderwerbsteuergesetz) dem Finanzamt, in dem der Grundstückskaufvertrag verwaltet wird, abzugeben. Die Erklärung hat elektronisch zu erfolgen, § 18 Abs. 1 S. 2 GrEStG i.V.m. § 3 Abs. 1 S. 1 E-Government-Gesetz (E-GG).;
GRESt-AT-053;Die Anwältin ist als bevollmächtigte Vertreterin des Käufers nach § 15 Abs. 1 GrEStG zur Entrichtung der Grunderwerbsteuer und zur Abgabe der Steuererklärung verpflichtet. Die Steuererklärung ist innerhalb von zwei Wochen nach der Beurkundung, spätestens jedoch zwei Wochen nach Ablauf des Kalendermonats, in dem die Steuer fällig wird (§ 18 Abs. 1 GrEStG), abzugeben. Die Grunderwerbsteuer wird fällig am 8. März 2025, somit ist die Steuererklärung bis spätestens 22. März 2025 einzureichen (§ 18 Abs. 1 GrEStG). Die Haftung;
GRESt-AT-054;Rechtsanwälte und Notare müssen die im Rahmen der Selbstberechnung erstellten Unterlagen gemäß § 132 Abs. 1 BAO (Bundesabgabenordnung) grundsätzlich 7 Jahre aufbewahren. Die Aufbewahrungspflicht entfällt, wenn die Unterlagen nicht mehr benötigt werden und die gesetzlichen Aufbewahrungsfristen abgelaufen sind (§ 132 Abs. 2 BAO).;
GRESt-AT-055;Die Meldung muss durch die Österreichische Finanzmarktaufsichtsbehörde (FMA) an das Finanzamt erfolgen, § 109 Abs 1 Z 2 BAO iVm § 22 Abs 1 BörseG.;
GRESt-AT-056;Die Rückforderung der Grunderwerbsteuer nach § 17 GrEStG ist möglich, wenn der Kaufvertrag einvernehmlich rückgängig gemacht wird und die Grunderwerbsteuer bereits entrichtet wurde;
GRESt-AT-057;Mit 1. Juli 2025 tritt § 12j EStG (Anteilsvereinigung) außer Kraft, gleichzeitig tritt § 37a EStG (Anteilsvereinigung) in Kraft.;
GRESt-AT-058;Nein, gemäß § 1 Abs. 1a GrEStG ist ein Grundstückserwerb steuerfrei, wenn der Veräußerer innerhalb von fünf Jahren vor dem Erwerb bereits zu mindestens 95% an der Gesellschaft beteiligt war oder der Erwerber innerhalb von fünf Jahren nach dem Erwerb zu mindestens 95% an der Gesellschaft beteiligt ist;
