question,answer,focus_area,legal_basis,source
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 18.400 Euro in einer Konstellation mit laufenden und einmaligen Zahlungen, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 18.400 Euro in einer Konstellation mit laufenden und einmaligen Zahlungen, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 18.400 Euro innerhalb eines Kalenderjahres, wobei ein Teil der Zahlungen noch im selben Jahr und ein anderer Teil erst im Folgejahr zufliesst. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 18.400 Euro innerhalb eines Kalenderjahres, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 18.400 Euro innerhalb eines Kalenderjahres, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 18.400 Euro mit einem Zufluss teilweise vor und teilweise nach dem Jahreswechsel, wobei ein Teil der Zahlungen noch im selben Jahr und ein anderer Teil erst im Folgejahr zufliesst. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 18.400 Euro mit einem Zufluss teilweise vor und teilweise nach dem Jahreswechsel, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 18.400 Euro mit einem Zufluss teilweise vor und teilweise nach dem Jahreswechsel, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 18.400 Euro ueber zwei Veranlagungsjahre hinweg, wobei ein Teil der Zahlungen noch im selben Jahr und ein anderer Teil erst im Folgejahr zufliesst. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 18.400 Euro ueber zwei Veranlagungsjahre hinweg, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 18.400 Euro ueber zwei Veranlagungsjahre hinweg, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 24.900 Euro in einer Konstellation mit laufenden und einmaligen Zahlungen, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 24.900 Euro in einer Konstellation mit laufenden und einmaligen Zahlungen, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 24.900 Euro innerhalb eines Kalenderjahres, wobei ein Teil der Zahlungen noch im selben Jahr und ein anderer Teil erst im Folgejahr zufliesst. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 24.900 Euro innerhalb eines Kalenderjahres, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 24.900 Euro innerhalb eines Kalenderjahres, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 24.900 Euro mit einem Zufluss teilweise vor und teilweise nach dem Jahreswechsel, wobei einzelne Leistungen formal getrennt abgerechnet werden, wirtschaftlich aber eng zusammenhaengen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 24.900 Euro mit einem Zufluss teilweise vor und teilweise nach dem Jahreswechsel, wobei neben dem Hauptvorgang auch Nebenkosten, Vertragsnebenabreden und zeitversetzte Zahlungen eine Rolle spielen. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
"eine in Wien ansaessige Angestellte kombiniert bei Dividenden und sonstige Kapitalertraege mehrere Vertragsbestandteile und Zahlungsstroeme im Gesamtumfang von 24.900 Euro ueber zwei Veranlagungsjahre hinweg, wobei ein Teil der Zahlungen noch im selben Jahr und ein anderer Teil erst im Folgejahr zufliesst. Worauf kommt es nach EStG Paragraph 27 fuer die steuerliche Einordnung zuerst an?","Grundsaetzlich gilt: bei Paragraph 27 EStG zwischen laufenden Einkuenften aus Kapitalvermoegen und realisierten Wertsteigerungen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Capital Gains & Crypto,EStG Paragraph 27,https://www.ris.bka.gv.at/NormDokument.wxe?Abfrage=Bundesnormen&Gesetzesnummer=10004570&Paragraf=27
